,block_soc_mc_1,block_soc_mc_2,block_soc_mc_3,block_soc_mc_4,block_soc_mc_5,block_soc_mc_6,block_soc_mc_7,block_soc_mc_8,block_soc_mc_9,block_soc_mc_10,block_soc_mc_11,block_soc_mc_12,block_soc_mc_13,block_soc_mc_14,block_soc_mc_15,block_soc_mc_16,block_soc_mc_17,block_soc_mc_18,block_soc_mc_19,block_soc_mc_20,block_soc_mc_21,block_soc_mc_22,block_soc_mc_23,block_soc_mc_24,block_soc_mc_25,block_soc_mc_26,block_soc_mc_27,block_soc_mc_28,block_soc_mc_29,block_soc_mc_30,block_soc_mc_31,block_soc_mc_32,block_soc_mc_33,block_soc_mc_34,block_soc_mc_35,block_soc_mc_36
Episode 346,389.2840753810676,389.2840753810676,389.2840753810676,389.2840753810676,389.2840753810676,389.2840753810676,389.2840753810676,389.2840753810676,389.2840753810676,389.2840753810676,389.2840753810676,389.2840753810676,389.2840753810676,389.2840753810676,389.2840753810676,389.2840753810676,389.2840753810676,389.2840753810676,389.2840753810676,389.2840753810676,389.2840753810676,389.2840753810676,389.2840753810676,389.2840753810676,389.2840753810676,389.2840753810676,389.2840753810676,389.2840753810676,389.2840753810676,389.2840753810676,389.2840753810676,389.2840753810676,389.2840753810676,389.2840753810676,389.2840753810676,389.2840753810676
Episode 347,1115.418382499475,1115.418382499475,1115.418382499475,1115.418382499475,1115.418382499475,1115.418382499475,1115.418382499475,1115.418382499475,1115.418382499475,1115.418382499475,1115.418382499475,1115.418382499475,1115.418382499475,1115.418382499475,1115.418382499475,1115.418382499475,1115.418382499475,1115.418382499475,1115.418382499475,1115.418382499475,1115.418382499475,1115.418382499475,1115.418382499475,1115.418382499475,1115.418382499475,1115.418382499475,1115.418382499475,1115.418382499475,1115.418382499475,1115.418382499475,1115.418382499475,1115.418382499475,1115.418382499475,1115.418382499475,1115.418382499475,1115.418382499475
Episode 348,633.7822417657986,633.7822417657986,633.7822417657986,633.7822417657986,633.7822417657986,633.7822417657986,633.7822417657986,633.7822417657986,633.7822417657986,633.7822417657986,633.7822417657986,633.7822417657986,633.7822417657986,633.7822417657986,633.7822417657986,633.7822417657986,633.7822417657986,633.7822417657986,633.7822417657986,633.7822417657986,633.7822417657986,633.7822417657986,633.7822417657986,633.7822417657986,633.7822417657986,633.7822417657986,633.7822417657986,633.7822417657986,633.7822417657986,633.7822417657986,633.7822417657986,633.7822417657986,633.7822417657986,633.7822417657986,633.7822417657986,633.7822417657986
Episode 349,107.53071480762704,107.53071480762704,107.53071480762704,107.53071480762704,107.53071480762704,107.53071480762704,107.53071480762704,107.53071480762704,107.53071480762704,107.53071480762704,107.53071480762704,107.53071480762704,107.53071480762704,107.53071480762704,107.53071480762704,107.53071480762704,107.53071480762704,107.53071480762704,107.53071480762704,107.53071480762704,107.53071480762704,107.53071480762704,107.53071480762704,107.53071480762704,107.53071480762704,107.53071480762704,107.53071480762704,107.53071480762704,107.53071480762704,107.53071480762704,107.53071480762704,107.53071480762704,107.53071480762704,107.53071480762704,107.53071480762704,107.53071480762704
Episode 350,959.9320859117004,959.9320859117004,959.9320859117004,959.9320859117004,959.9320859117004,959.9320859117004,959.9320859117004,959.9320859117004,959.9320859117004,959.9320859117004,959.9320859117004,959.9320859117004,959.9320859117004,959.9320859117004,959.9320859117004,959.9320859117004,959.9320859117004,959.9320859117004,959.9320859117004,959.9320859117004,959.9320859117004,959.9320859117004,959.9320859117004,959.9320859117004,959.9320859117004,959.9320859117004,959.9320859117004,959.9320859117004,959.9320859117004,959.9320859117004,959.9320859117004,959.9320859117004,959.9320859117004,959.9320859117004,959.9320859117004,959.9320859117004
Episode 351,683.8833779040095,683.8833779040095,683.8833779040095,683.8833779040095,683.8833779040095,683.8833779040095,683.8833779040095,683.8833779040095,683.8833779040095,683.8833779040095,683.8833779040095,683.8833779040095,683.8833779040095,683.8833779040095,683.8833779040095,683.8833779040095,683.8833779040095,683.8833779040095,683.8833779040095,683.8833779040095,683.8833779040095,683.8833779040095,683.8833779040095,683.8833779040095,683.8833779040095,683.8833779040095,683.8833779040095,683.8833779040095,683.8833779040095,683.8833779040095,683.8833779040095,683.8833779040095,683.8833779040095,683.8833779040095,683.8833779040095,683.8833779040095
Episode 352,701.3903663316044,701.3903663316044,701.3903663316044,701.3903663316044,701.3903663316044,701.3903663316044,701.3903663316044,701.3903663316044,701.3903663316044,701.3903663316044,701.3903663316044,701.3903663316044,701.3903663316044,701.3903663316044,701.3903663316044,701.3903663316044,701.3903663316044,701.3903663316044,701.3903663316044,701.3903663316044,701.3903663316044,701.3903663316044,701.3903663316044,701.3903663316044,701.3903663316044,701.3903663316044,701.3903663316044,701.3903663316044,701.3903663316044,701.3903663316044,701.3903663316044,701.3903663316044,701.3903663316044,701.3903663316044,701.3903663316044,701.3903663316044
Episode 353,1048.4063840027147,1048.4063840027147,1048.4063840027147,1048.4063840027147,1048.4063840027147,1048.4063840027147,1048.4063840027147,1048.4063840027147,1048.4063840027147,1048.4063840027147,1048.4063840027147,1048.4063840027147,1048.4063840027147,1048.4063840027147,1048.4063840027147,1048.4063840027147,1048.4063840027147,1048.4063840027147,1048.4063840027147,1048.4063840027147,1048.4063840027147,1048.4063840027147,1048.4063840027147,1048.4063840027147,1048.4063840027147,1048.4063840027147,1048.4063840027147,1048.4063840027147,1048.4063840027147,1048.4063840027147,1048.4063840027147,1048.4063840027147,1048.4063840027147,1048.4063840027147,1048.4063840027147,1048.4063840027147
Episode 354,694.7066494853453,694.7066494853453,694.7066494853453,694.7066494853453,694.7066494853453,694.7066494853453,694.7066494853453,694.7066494853453,694.7066494853453,694.7066494853453,694.7066494853453,694.7066494853453,694.7066494853453,694.7066494853453,694.7066494853453,694.7066494853453,694.7066494853453,694.7066494853453,694.7066494853453,694.7066494853453,694.7066494853453,694.7066494853453,694.7066494853453,694.7066494853453,694.7066494853453,694.7066494853453,694.7066494853453,694.7066494853453,694.7066494853453,694.7066494853453,694.7066494853453,694.7066494853453,694.7066494853453,694.7066494853453,694.7066494853453,694.7066494853453
Episode 355,34.08713357003337,34.08713357003337,85.21783392508343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Episode 356,663.6470470342279,663.6470470342279,663.6470470342279,663.6470470342279,663.6470470342279,663.6470470342279,663.6470470342279,663.6470470342279,663.6470470342279,663.6470470342279,663.6470470342279,663.6470470342279,663.6470470342279,663.6470470342279,663.6470470342279,663.6470470342279,663.6470470342279,663.6470470342279,663.6470470342279,663.6470470342279,663.6470470342279,663.6470470342279,663.6470470342279,663.6470470342279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Episode 357,353.78722756394114,353.78722756394114,353.78722756394114,353.78722756394114,353.78722756394114,353.78722756394114,353.78722756394114,353.78722756394114,353.78722756394114,353.78722756394114,353.78722756394114,353.78722756394114,353.78722756394114,353.78722756394114,353.78722756394114,353.78722756394114,353.78722756394114,353.78722756394114,353.78722756394114,353.78722756394114,353.78722756394114,353.78722756394114,353.78722756394114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Episode 358,105.91039405170648,105.91039405170648,529.5519702585324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Episode 359,229.4065293020044,229.4065293020044,1147.032646510022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Episode 360,145.509196948879,145.509196948879,727.545984744395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Episode 361,79.67227523743496,88.52475026381663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Episode 362,112.8833782266171,564.4168911330855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Episode 363,39.1807945526671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Episode 364,30.77875489726113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Episode 365,69.70236062180707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Episode 366,190.31658433949192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Episode 367,258.065115077149,258.065115077149,258.065115077149,645.1627876928725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Episode 368,91.97018311449614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Episode 369,567.0173528995389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Episode 370,138.1745167649565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Episode 371,106.12403169668046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Episode 372,50.55085725728247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Episode 373,106.6816510786666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Episode 374,124.54201888314664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Episode 375,88.43668344464993,88.43668344464993,88.43668344464993,88.43668344464993,88.43668344464993,88.43668344464993,88.43668344464993,88.43668344464993,88.43668344464993,88.43668344464993,88.43668344464993,88.43668344464993,88.43668344464993,88.43668344464993,88.43668344464993,88.43668344464993,88.43668344464993,88.43668344464993,88.43668344464993,88.43668344464993,88.43668344464993,88.43668344464993,88.43668344464993,88.43668344464993,88.43668344464993,88.43668344464993,88.43668344464993,88.43668344464993,88.43668344464993,88.43668344464993,88.43668344464993,88.43668344464993,88.43668344464993,88.43668344464993,88.43668344464993,88.43668344464993
Episode 376,114.5078229652038,114.5078229652038,114.5078229652038,114.5078229652038,114.5078229652038,114.5078229652038,114.5078229652038,114.5078229652038,114.5078229652038,114.5078229652038,114.5078229652038,114.5078229652038,114.5078229652038,114.5078229652038,114.5078229652038,114.5078229652038,114.5078229652038,114.5078229652038,114.5078229652038,114.5078229652038,114.5078229652038,114.5078229652038,114.5078229652038,114.5078229652038,114.5078229652038,114.5078229652038,114.5078229652038,114.5078229652038,114.5078229652038,114.5078229652038,114.5078229652038,114.5078229652038,114.5078229652038,114.5078229652038,114.5078229652038,114.5078229652038
Episode 377,172.94273802786657,172.94273802786657,172.94273802786657,172.94273802786657,172.94273802786657,172.94273802786657,172.94273802786657,172.94273802786657,172.94273802786657,172.94273802786657,172.94273802786657,172.94273802786657,172.94273802786657,172.94273802786657,172.94273802786657,172.94273802786657,172.94273802786657,172.94273802786657,172.94273802786657,172.94273802786657,172.94273802786657,172.94273802786657,172.94273802786657,172.94273802786657,172.94273802786657,172.94273802786657,172.94273802786657,172.94273802786657,172.94273802786657,172.94273802786657,172.94273802786657,172.94273802786657,172.94273802786657,172.94273802786657,172.94273802786657,172.94273802786657
Episode 378,79.55744736350103,79.55744736350103,79.55744736350103,397.7872368175051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Episode 379,33.13552877743128,33.13552877743128,33.13552877743128,33.13552877743128,33.13552877743128,33.13552877743128,33.13552877743128,33.13552877743128,33.13552877743128,33.13552877743128,33.13552877743128,33.13552877743128,33.13552877743128,33.13552877743128,33.13552877743128,33.13552877743128,33.13552877743128,33.13552877743128,33.13552877743128,33.13552877743128,33.13552877743128,33.13552877743128,33.13552877743128,33.13552877743128,33.13552877743128,33.13552877743128,33.13552877743128,33.13552877743128,33.13552877743128,33.13552877743128,33.13552877743128,33.13552877743128,33.13552877743128,33.13552877743128,33.13552877743128,33.13552877743128
Episode 380,342.2615831388721,342.2615831388721,342.2615831388721,342.2615831388721,342.2615831388721,342.2615831388721,342.2615831388721,342.2615831388721,342.2615831388721,342.2615831388721,342.2615831388721,342.2615831388721,342.2615831388721,342.2615831388721,342.2615831388721,342.2615831388721,342.2615831388721,342.2615831388721,342.2615831388721,342.2615831388721,342.2615831388721,342.2615831388721,342.2615831388721,342.2615831388721,342.2615831388721,342.2615831388721,342.2615831388721,342.2615831388721,342.2615831388721,342.2615831388721,342.2615831388721,342.2615831388721,342.2615831388721,342.2615831388721,342.2615831388721,342.2615831388721
Episode 381,105.18127242223082,105.18127242223082,105.18127242223082,105.18127242223082,105.18127242223082,105.18127242223082,105.18127242223082,105.18127242223082,105.18127242223082,105.18127242223082,105.18127242223082,105.18127242223082,105.18127242223082,105.18127242223082,105.18127242223082,105.18127242223082,105.18127242223082,105.18127242223082,105.18127242223082,105.18127242223082,105.18127242223082,105.18127242223082,105.18127242223082,105.18127242223082,105.18127242223082,105.18127242223082,105.18127242223082,105.18127242223082,105.18127242223082,105.18127242223082,105.18127242223082,105.18127242223082,105.18127242223082,105.18127242223082,105.18127242223082,525.9063621111541
Episode 382,40.36368785134268,40.36368785134268,40.36368785134268,40.36368785134268,40.36368785134268,40.36368785134268,40.36368785134268,40.36368785134268,40.36368785134268,40.36368785134268,40.36368785134268,40.36368785134268,40.36368785134268,40.36368785134268,40.36368785134268,40.36368785134268,40.36368785134268,40.36368785134268,40.36368785134268,40.36368785134268,40.36368785134268,40.36368785134268,40.36368785134268,40.36368785134268,40.36368785134268,40.36368785134268,40.36368785134268,40.36368785134268,40.36368785134268,40.36368785134268,40.36368785134268,40.36368785134268,40.36368785134268,40.36368785134268,201.8184392567134,201.8184392567134
